DateTime,NAV,Nifty500_TRI,scheme_code,NAV_normalized,Nft500_TRI_normalized,fund_return,index_return,excess_fund,excess_index,Rolling_beta,Rolling_alpha
2015-01-22,16.37,10074.49,122639,16.37,15.209532292641686,0.004294478527607337,0.003191455463015025,0.00403338198538461,0.0029303589207922975,0.6803553098951595,0.0879980256778681
2015-01-23,16.42,10142.98,122639,16.42,15.312932153748601,0.0030543677458767515,0.006798359023632905,0.002793271203654024,0.006537262481410178,0.6688026236293257,0.10143648438518034
2015-01-27,16.38,10226.57,122639,16.38,15.439128596877925,-0.0024360535931792215,0.008241167783038295,-0.002697150135401949,0.007980071240815567,0.6396293537320477,0.0800751528312478
2015-01-28,16.34,10244.29,122639,16.34,15.46588061233733,-0.0024420024420024333,0.0017327412808010312,-0.0027030989842251607,0.0014716447385783038,0.6334325517205971,0.09299393366194432
2015-01-29,16.28,10267.06,122639,16.28,15.500256650261177,-0.003671970624234966,0.0022227016220741636,-0.003933067166457693,0.001961605079851436,0.6036740365644615,0.09991488880290404
2015-01-30,16.2,10138.98,122639,16.2,15.306893324073794,-0.004914004914005066,-0.012474846742884349,-0.005175101456227793,-0.012735943285107076,0.5929900710757957,0.12184971286226977
2015-02-02,16.2,10147.78,122639,16.2,15.320178749358375,0.0,0.0008679374059323841,-0.0002610965422227274,0.0006068408637096567,0.5073997472524725,0.06479179099942241
2015-02-03,16.13,10097.62,122639,16.13,15.244451825236268,-0.004320987654320985,-0.004942953039975273,-0.004582084196543712,-0.005204049582198,0.49746620446172246,-0.02588793828267888
2015-02-04,16.11,10057.71,122639,16.11,15.18419940215586,-0.001239925604463732,-0.0039524165100292,-0.0015010221466864593,-0.004213513052251927,0.4973835149690384,-0.016542329833517076
2015-02-05,16.0,10012.35,122639,16.0,15.115719073643527,-0.006828057107386654,-0.0045099729461277605,-0.007089153649609381,-0.004771069488350488,0.5550669014116989,-0.1949541616885427
2015-02-06,15.92,9945.69,122639,15.920000000000002,15.015081977112835,-0.004999999999999893,-0.006657777644608842,-0.005261096542222621,-0.0069188741868315695,0.5878101179286987,-0.27707140578547673
2015-02-09,15.88,9794.2,122639,15.88,14.786376400253632,-0.002512562814070418,-0.015231723490275573,-0.0027736593562931455,-0.0154928200324983,0.5419245742538913,-0.20392945539855437
2015-02-10,15.81,9847.33,122639,15.809999999999999,14.866587155409281,-0.004408060453400586,0.005424639072103776,-0.004669156995623314,0.005163542529881049,0.5334075768911019,-0.24957096153918915
2015-02-11,15.89,9949.25,122639,15.89,15.020456535523415,0.005060088551549713,0.010350013658524615,0.0047989920093269856,0.010088917116301888,0.5342939657768003,-0.25942877697727273
2015-02-12,15.96,10057.44,122639,15.96,15.183791781152813,0.004405286343612369,0.010874186496469651,0.004144189801389642,0.010613089954246924,0.5209037035785644,-0.3241608335108616
2015-02-13,16.17,10153.71,122639,16.17,15.329131314351276,0.013157894736842257,0.009572018326731158,0.01289679819461953,0.00931092178450843,0.5457949021828495,-0.27356445437325505
2015-02-16,16.17,10152.18,122639,16.17,15.326821462000664,0.0,-0.00015068383871497115,-0.0002610965422227274,-0.00041178038093769853,0.5356544122390526,-0.28301976708742876
2015-02-18,16.19,10229.3,122639,16.19,15.443250098130981,0.0012368583797155441,0.007596398015007555,0.0009757618374928168,0.007335301472784828,0.5344660348483129,-0.31738502495682464
2015-02-19,16.12,10249.54,122639,16.12,15.473806576285515,-0.004323656578134716,0.001978630013783844,-0.004584753120357443,0.0017175334715611168,0.441555914397216,-0.24733589803585818
2015-02-20,16.16,10202.2,122639,16.16,15.402337027084151,0.002481389578163684,-0.0046187438655782564,0.0022202930359409567,-0.004879840407800984,0.4100697770246314,-0.1485876966840256
2015-02-23,16.11,10114.67,122639,16.11,15.270192336725142,-0.0030940594059406523,-0.008579522063868583,-0.0033551559481633797,-0.00884061860609131,0.38958171057931484,-0.14814103858034336
2015-02-24,16.07,10113.39,122639,16.07,15.268259911229203,-0.0024829298572315306,-0.00012654886417451383,-0.002744026399454258,-0.0003876454063972412,0.3875506366628181,-0.19129556195183797
2015-02-25,16.1,10110.02,122639,16.1,15.263172197228176,0.0018668326073429942,-0.00033322160027449144,0.0016057360651202668,-0.0005943181424972188,0.3857359716189675,-0.16376538990905884
2015-02-26,16.1,10015.71,122639,16.1,15.120791690570366,0.0,-0.009328369281168647,-0.0002610965422227274,-0.009589465823391374,0.368970051606422,-0.1562783347976836
2015-02-27,16.25,10203.63,122639,16.25,15.404495908692894,0.009316770186335255,0.01876252407467871,0.009055673644112527,0.018501427532455983,0.38642264265225246,-0.11925015488825205
2015-03-02,16.61,10330.83,122639,16.61,15.596530692351822,0.02215384615384619,0.012466151751876486,0.021892749611623463,0.012205055209653759,0.49825447096095205,-0.006462523751544396
2015-03-03,16.64,10400.17,122639,16.64,15.701213804764635,0.0018061408789886713,0.006711948604323004,0.0015450443367659439,0.006450852062100276,0.49498380926039476,-0.008824262750455877
2015-03-04,16.71,10307.61,122639,16.71,15.561475286089557,0.0042067307692308376,-0.008899854521608574,0.00394563422700811,-0.009160951063831302,0.4469203372254661,0.0593598799324886
2015-03-05,16.79,10340.92,122639,16.79,15.61176364020653,0.004787552363853864,0.0032315929686901335,0.004526455821631137,0.002970496426467406,0.44566656253334597,0.07825160110483795
2015-03-09,16.59,10154.48,122639,16.59,15.330293789063678,-0.011911852293031489,-0.018029343617395943,-0.012172948835254216,-0.01829044015961867,0.4859727973733741,0.06966531841990128
2015-03-10,16.5,10112.31,122639,16.5,15.266629427217005,-0.005424954792043413,-0.0041528468222892245,-0.00568605133426614,-0.004413943364511952,0.4902673602259446,0.01811066788623399
2015-03-11,16.45,10091.02,122639,16.45,15.234487756272834,-0.00303030303030305,-0.0021053547606827427,-0.003291399572525777,-0.00236645130290547,0.4938498521617032,0.0040250536134233085
2015-03-12,16.46,10198.92,122639,16.46,15.397385186750807,0.0006079027355623268,0.010692675269695195,0.0003468061933395994,0.010431578727472468,0.49539408183091554,0.019547092329933263
2015-03-13,16.4,10053.55,122639,16.4,15.177919019294059,-0.0036452004860269005,-0.014253469975252342,-0.003906297028249628,-0.01451456651747507,0.48042750905700704,0.07276688412806603
2015-03-16,16.3,10023.89,122639,16.3,15.13314109725535,-0.0060975609756096505,-0.0029502016700567735,-0.006358657517832378,-0.003211298212279501,0.49159213648247857,0.07613759392712675
2015-03-17,16.55,10130.22,122639,16.55,15.293668287085962,0.015337423312883347,0.010607658304311096,0.01507632677066062,0.010346561762088369,0.5393366808761335,0.15394903368033053
2015-03-18,16.56,10106.25,122639,16.56,15.257480600259669,0.0006042296072505948,-0.002366187506293138,0.00034313306502786745,-0.0026272840485158655,0.5387223472293454,0.17362103965240697
2015-03-19,16.54,10049.18,122639,16.54,15.171321597874332,-0.0012077294685990392,-0.005647000618429154,-0.0014688260108217666,-0.005908097160651882,0.5313026147098063,0.20224430245143157
2015-03-20,16.38,9956.35,122639,16.38,15.031175458196202,-0.0096735187424426,-0.009237569632547071,-0.009934615284665327,-0.009498666174769799,0.5521024304955726,0.15791473701540473
2015-03-23,16.36,9912.99,122639,16.36,14.965714544521271,-0.0012210012210012167,-0.0043550096169782115,-0.001482097763223944,-0.004616106159200939,0.5425589180090736,0.20296556265872964
2015-03-24,16.35,9896.27,122639,16.35,14.94047223648057,-0.0006112469437651313,-0.0016866757658384746,-0.0008723434859878587,-0.001947772308061202,0.536653861868723,0.21659909545715642
2015-03-25,16.32,9879.38,122639,16.32,14.914973278178687,-0.0018348623853211565,-0.0017067036368249022,-0.002095958927543884,-0.0019678001790476296,0.5721188534842676,0.1607539704985894
2015-03-26,16.11,9700.53,122639,16.11,14.64496210634379,-0.012867647058823595,-0.018103362761630715,-0.013128743601046322,-0.018364459303853442,0.6153090941706683,0.2106078853553178
2015-03-27,16.12,9701.08,122639,16.12,14.645792445424078,0.0006207324643079382,5.669793299967196e-05,0.0003596359220852108,-0.00020439860922305542,0.6258911267433614,0.22935601328848698
2015-03-30,16.25,9875.89,122639,16.25,14.909704399287417,0.008064516129032251,0.0180196431737496,0.0078034195868095235,0.017758546631526873,0.610434820716584,0.21931075411588072
2015-03-31,16.33,9887.5,122639,16.33,14.92723210241855,0.004923076923076808,0.0011755902506001004,0.0046619803808540805,0.000914493708377373,0.5861466524166424,0.18642609872050228
2015-04-01,16.41,10003.76,122639,16.41,15.102750686916874,0.004898958971218725,0.011758280657395703,0.004637862428995998,0.011497184115172976,0.5729214971591784,0.16658074095278663
2015-04-06,16.42,10098.11,122639,16.42,15.245191581871433,0.0006093845216332827,0.009431453773381282,0.00034828797941055534,0.009170357231158555,0.5639680564235401,0.15101812065498263
2015-04-07,16.46,10123.12,122639,16.46,15.282949364413177,0.0024360535931788885,0.0024767010856487914,0.002174957050956161,0.002215604543426064,0.5697918089960408,0.20636581170510232
2015-04-08,16.54,10192.92,122639,16.54,15.388326942238596,0.004860267314702238,0.006895107437232761,0.0045991707724795106,0.006634010895010034,0.5770471022430761,0.17169168364153897
2015-04-09,16.65,10250.21,122639,16.65,15.474818080256046,0.006650544135429204,0.00562056800210331,0.0063894475932064765,0.005359471459880583,0.5858519679426998,0.18421339797211814
2015-04-10,16.75,10267.3,122639,16.75,15.500618980041667,0.006006006006006093,0.0016672829142037049,0.005744909463783365,0.0014061863719809775,0.5868069406132974,0.24662385887020088
2015-04-13,16.75,10324.17,122639,16.75,15.586476040943264,0.0,0.005538944026180159,-0.0002610965422227274,0.005277847483957432,0.5793414450607285,0.20290417546862766
2015-04-15,16.67,10236.29,122639,16.67,15.453802952987711,-0.004776119402984946,-0.008512064408083053,-0.005037215945207674,-0.00877316095030578,0.5992641200384013,0.1562560931198382
2015-04-16,16.72,10178.49,122639,16.72,15.36654186418672,0.0029994001199757925,-0.0056465770313268715,0.002738303577753065,-0.005907673573549599,0.6070680042990876,0.22665998353887168
2015-04-17,16.71,10051.66,122639,16.71,15.175065672272714,-0.0005980861244018199,-0.012460590912797387,-0.0008591826666245472,-0.012721687455020114,0.4984282437433386,0.13157076861012282
2015-04-20,16.54,9859.19,122639,16.54,14.88449228539509,-0.010173548773189767,-0.019148081013484308,-0.010434645315412494,-0.019409177555707036,0.5143983181956776,0.14725047592087634
2015-04-21,16.61,9788.32,122639,16.61,14.777499320631662,0.004232164449818665,-0.0071882172876270856,0.003971067907595938,-0.007449313829849813,0.521703387207339,0.14364014015263715
2015-04-22,16.63,9830.83,122639,16.63,14.841676983000694,0.0012040939193256328,0.0043429311669418436,0.0009429973771029054,0.004081834624719116,0.5129760622300017,0.10448298950439018
2015-04-23,16.61,9808.78,122639,16.61,14.80838793441831,-0.0012026458208057589,-0.002242943881645809,-0.0014637423630284863,-0.0025040404238685365,0.4894133652491072,0.11823995499990204
2015-04-24,16.46,9673.3,122639,16.46,14.603852773332527,-0.00903070439494269,-0.013812115268157843,-0.009291800937165418,-0.01407321181038057,0.499619708030623,0.1320315617954653
2015-04-27,16.28,9527.82,122639,16.28,14.384220538059722,-0.010935601458080146,-0.015039335076964422,-0.011196698000302874,-0.01530043161918715,0.5200285764395614,0.13086405701284187
2015-04-28,16.5,9628.12,122639,16.5,14.535644192155562,0.013513513513513375,0.010527067052064742,0.013252416971290648,0.010265970509842015,0.5824534175030788,0.27359146886855823
2015-04-29,16.57,9609.77,122639,16.57,14.507941061022374,0.004242424242424159,-0.0019058757057454079,0.003981327700201431,-0.0021669722479681353,0.5998645052002746,0.2870002908766077
2015-04-30,16.59,9564.36,122639,16.59,14.439385247139105,0.001207000603500319,-0.004725399255132934,0.0009459040612775915,-0.004986495797355661,0.5929471048497489,0.3541949805077676
2015-05-04,16.77,9739.69,122639,16.77,14.704082248860171,0.010849909584086825,0.018331597723214133,0.010588813041864098,0.018070501180991405,0.5485453874096984,0.2609560024799625
2015-05-05,16.72,9747.19,122639,16.72,14.715405054500438,-0.0029815146094216427,0.0007700450425014438,-0.00324261115164437,0.0005089485002787164,0.5456147671750494,0.21533503641077012
2015-05-06,16.39,9467.63,122639,16.39,14.293351248528035,-0.019736842105263053,-0.028681086549046553,-0.01999793864748578,-0.02894218309126928,0.5862668229190973,0.1876851826333773
2015-05-07,16.21,9376.91,122639,16.21,14.156390591503365,-0.010982306284319732,-0.009582123509262686,-0.011243402826542459,-0.009843220051485413,0.5892565588375369,0.18004611177427615
2015-05-08,16.39,9538.39,122639,16.39,14.400178145475406,0.011104256631708775,0.01722102483654009,0.010843160089486048,0.01695992829431736,0.5903536715063641,0.17719174931764414
2015-05-11,16.62,9694.5,122639,16.62,14.635858570609015,0.014032946918852929,0.01636649371644472,0.013771850376630201,0.01610539717422199,0.6051302558363999,0.21395319560189163
2015-05-12,16.56,9482.52,122639,16.56,14.315830791992513,-0.00361010830324926,-0.02186600649852999,-0.003871204845471987,-0.022127103040752716,0.5653187005656368,0.28594657074636187
2015-05-13,16.63,9611.51,122639,16.63,14.510567951930915,0.004227053140096526,0.013602924117217752,0.003965956597873799,0.013341827574995024,0.5347709585396274,0.27517092886875844
2015-05-14,16.65,9634.7,122639,16.65,14.545578066970622,0.0012026458208056479,0.002412732234581494,0.0009415492785829205,0.0021516356923587665,0.5340435460162029,0.26939922959465357
2015-05-15,16.72,9677.61,122639,16.72,14.610359612307136,0.004204204204204309,0.00445369342065649,0.003943107661981582,0.004192596878433763,0.5473312231423288,0.3007367030766773
2015-05-18,16.8,9796.46,122639,16.8,14.789788339019896,0.004784688995215447,0.01228092473244935,0.00452359245299272,0.012019828190226622,0.5367883163448677,0.24719297219722225
2015-05-19,16.79,9794.77,122639,16.79,14.78723693348229,-0.0005952380952382041,-0.00017251129489626038,-0.0008563346374609315,-0.00043360783711898776,0.5441969480406159,0.2565105000679387
2015-05-20,16.85,9844.0,122639,16.85,14.861559829705001,0.003573555687909513,0.00502615171157661,0.003312459145686786,0.004765055169353882,0.558088862452279,0.30519761319408606
2015-05-21,16.83,9836.48,122639,16.83,14.850206829916361,-0.001186943620178238,-0.0007639171068670736,-0.0014480401624009653,-0.001025013649089801,0.5582516843007368,0.2900034973428913
2015-05-22,16.81,9872.96,122639,16.81,14.90528095655062,-0.0011883541295305555,0.0037086437424769247,-0.001449450671753283,0.0034475472002541974,0.5534156992416397,0.2526055926599114
2015-05-25,16.75,9797.42,122639,16.75,14.791237658141851,-0.0035693039857227493,-0.0076512008556703925,-0.0038304005279454767,-0.00791229739789312,0.5498307919405874,0.2269200458372027
2015-05-26,16.74,9768.32,122639,16.74,14.747305172257617,-0.0005970149253732293,-0.0029701696977366687,-0.0008581114675959567,-0.003231266239959396,0.5464831362927948,0.19130911612963916
2015-05-27,16.67,9760.52,122639,16.67,14.735529454391738,-0.00418160095579434,-0.0007984996396515065,-0.0044426974980170675,-0.0010595961818742339,0.5526102357801819,0.18846413627970604
2015-05-28,16.7,9737.99,122639,16.7,14.701515746248377,0.00179964007198552,-0.002308278657284557,0.0015385435297627925,-0.0025693751995072844,0.5505325047529334,0.21392997231987823
2015-05-29,16.8,9868.59,122639,16.8,14.898683535130893,0.005988023952095967,0.013411391878611623,0.005726927409873239,0.013150295336388895,0.5481111144995185,0.15015501252532842
2015-06-01,16.73,9865.83,122639,16.73,14.894516742655274,-0.004166666666666652,-0.0002796752119603729,-0.004427763208889379,-0.0005407717541831003,0.5644736448646964,0.06746553148577167
2015-06-02,16.56,9641.75,122639,16.56,14.556221504272472,-0.010161386730424438,-0.022712736789504806,-0.010422483272647165,-0.022973833331727533,0.5533165590300084,0.08183839084596063
2015-06-03,16.46,9511.22,122639,16.46,14.359159394909264,-0.006038647342995085,-0.01353799880727058,-0.006299743885217812,-0.013799095349493307,0.5619247688373897,0.027565852979105156
2015-06-04,16.49,9517.88,122639,16.49,14.369214046317822,0.0018226002430132837,0.0007002256282579999,0.0015615037007905563,0.00043912908603527256,0.5642886609796205,0.05071142987330622
2015-06-05,16.41,9514.13,122639,16.41,14.363552643497687,-0.004851425106124796,-0.0003939953014747699,-0.005112521648347523,-0.0006550918436974973,0.563556340028421,0.011074809085122114
2015-06-08,16.32,9415.63,122639,16.32,14.214846462755517,-0.005484460694698323,-0.010353022294208647,-0.005745557236921051,-0.010614118836431374,0.5586593303425771,0.023140695169134043
2015-06-09,16.27,9389.5,122639,16.27,14.175397807904828,-0.0030637254901960675,-0.0027751727712325147,-0.003324822032418795,-0.003036269313455242,0.5494109335302205,0.03011955681461325
2015-06-10,16.32,9500.81,122639,16.32,14.343443340680576,0.003073140749846326,0.01185473134884707,0.0028120442076235985,0.011593634806624342,0.5171329676844412,-0.0689044664678392
2015-06-11,16.31,9326.67,122639,16.31,14.080542890787767,-0.0006127450980393245,-0.01832896353047786,-0.0008738416402620519,-0.018590060072700587,0.4813453970306714,-0.04904719274252281
2015-06-12,16.38,9339.39,122639,16.38,14.099746369153657,0.0042918454935623185,0.0013638308206465055,0.004030748951339591,0.0011027342784237781,0.4865239428927698,-0.046471676890565236
2015-06-15,16.38,9377.28,122639,16.38,14.156949183248287,0.0,0.004057010147343831,-0.0002610965422227274,0.003795913605121104,0.4739397620774459,-0.08390120875140926
2015-06-16,16.38,9415.24,122639,16.38,14.214257676862223,0.0,0.004048082173082168,-0.0002610965422227274,0.0037869856308594407,0.473172537940083,-0.07216767218184998
2015-06-17,16.46,9491.86,122639,16.46,14.329931459283191,0.004884004884005089,0.008137870091468713,0.004622908341782361,0.007876773549245986,0.4216217796711589,-0.013289157970739882
2015-06-18,16.54,9586.33,122639,16.54,14.472553519127993,0.004860267314702238,0.009952738451683985,0.0045991707724795106,0.009691641909461257,0.40021763800450416,0.05345370792787541
2015-06-19,16.58,9641.75,122639,16.58,14.556221504272472,0.002418379685610539,0.005781148781650369,0.0021572831433878115,0.005520052239427642,0.37760213217496863,0.019789681904527703
2015-06-22,16.73,9790.85,122639,16.73,14.781318880400978,0.009047044632086942,0.015463997718256461,0.008785948089864215,0.015202901176033734,0.35099550233366106,-0.018444603180217015
2015-06-23,16.79,9823.28,122639,16.79,14.830278691989493,0.003586371787208442,0.003312276257934732,0.003325275244985715,0.0030511797157120046,0.39145550918840155,-0.04197934186719102
2015-06-24,16.75,9788.6,122639,16.75,14.7779220387089,-0.002382370458606231,-0.003530389035027004,-0.0026434670008289585,-0.0037914855772497313,0.3995978392435625,-0.04195067030573806
2015-06-25,16.74,9831.17,122639,16.74,14.842190283523053,-0.0005970149253732293,0.004348936517990287,-0.0008581114675959567,0.00408783997576756,0.3956582970031782,-0.06312043933966698
2015-06-26,16.73,9818.83,122639,16.73,14.823560493976267,-0.0005973715651134137,-0.001255191396344446,-0.0008584681073361411,-0.0015162879385671735,0.3912203820563693,-0.08418987641036597
2015-06-29,16.64,9726.78,122639,16.64,14.684591926084725,-0.005379557680812885,-0.00937484404964739,-0.005640654223035613,-0.009635940591870118,0.39677979546873826,-0.09775542264422765
2015-06-30,16.57,9802.54,122639,16.57,14.798967360125609,-0.0042067307692308376,0.007788805750721384,-0.004467827311453565,0.007527709208498656,0.3724754062834305,-0.1558334287881119
2015-07-01,16.66,9909.29,122639,16.66,14.960128627072073,0.005431502715751435,0.010890034623679101,0.005170406173528708,0.010628938081456374,0.3763955963679888,-0.15857199680112702
2015-07-02,16.73,9927.84,122639,16.73,14.988133699689,0.004201680672268893,0.0018719807372677977,0.003940584130046165,0.0016108841950450703,0.37877062556799884,-0.12169317621778625
2015-07-03,16.74,9957.17,122639,16.74,15.032413418279537,0.000597728631201333,0.0029543183612952273,0.00033663208897860564,0.0026932218190725,0.38183726115659866,-0.10433731638487355
2015-07-06,16.77,10013.85,122639,16.77,15.117983634771582,0.0017921146953405742,0.005692380465533997,0.0015310181531178468,0.00543128392331127,0.38011248729216623,-0.10188014312678635
2015-07-07,16.87,10024.95,122639,16.87,15.134741387119178,0.005963029218843285,0.001108464776284901,0.005701932676620558,0.0008473682340621735,0.3819476388715462,-0.06009547257724436
2015-07-08,16.75,9867.13,122639,16.75,14.896479362299583,-0.007113218731476079,-0.015742721908837742,-0.007374315273698806,-0.01600381845106047,0.38663622335286385,-0.036944452057597596
2015-07-09,16.66,9835.67,122639,16.66,14.848983966907213,-0.005373134328358176,-0.003188363789673243,-0.005634230870580903,-0.0034494603318959705,0.3952461369837214,-0.09458569737245565
2015-07-10,16.64,9865.53,122639,16.64,14.894063830429662,-0.0012004801920768582,0.003035888759993055,-0.0014615767342995856,0.0027747922177703277,0.38742822408298827,-0.12097772742001192
2015-07-13,16.78,9980.78,122639,16.78,15.068057610435098,0.008413461538461675,0.011682089051475275,0.008152364996238948,0.011420992509252548,0.40517638474257395,-0.05498116419201347
2015-07-14,16.84,9986.39,122639,16.84,15.076527069054016,0.0035756853396899935,0.0005620803183719048,0.003314588797467266,0.0003009837761491774,0.39315965644143647,-0.01594922777097276
2015-07-15,16.94,10054.51,122639,16.94,15.179368338416015,0.005938242280285166,0.0068212837672072535,0.005677145738062439,0.006560187224984526,0.39491653036798874,0.01670127463003359
2015-07-16,17.04,10157.07,122639,17.04,15.334203931278116,0.0059031877213693296,0.010200397632505132,0.005642091179146602,0.009939301090282404,0.40321405480908473,0.015410096750271782
2015-07-17,17.18,10173.33,122639,17.18,15.358751773906217,0.008215962441314506,0.0016008553647854917,0.007954865899091779,0.0013397588225627644,0.39337239537966234,0.12339199829534185
2015-07-20,17.41,10175.8,122639,17.41,15.36248075123041,0.013387660069848595,0.0002427916916092343,0.013126563527625867,-1.8304850613493073e-05,0.35927795027708964,0.2671662196921865
2015-07-21,17.26,10064.48,122639,17.26,15.194420121380476,-0.00861573808156224,-0.01093968041824711,-0.008876834623784968,-0.011200776960469838,0.3932179905222866,0.22732823798306204
2015-07-22,17.3,10177.79,122639,17.3,15.36548506899363,0.002317497103128563,0.011258405799405402,0.0020564005609058356,0.010997309257182675,0.39151589614871846,0.22383671542253192
2015-07-23,17.22,10151.24,122639,17.22,15.325402337027082,-0.0046242774566475076,-0.00260862132152484,-0.004885373998870235,-0.0028697178637475673,0.49339226689333704,0.07194462451748743
2015-07-24,17.05,10073.94,122639,17.05,15.208701953561402,-0.009872241579558572,-0.007614833261749054,-0.010133338121781299,-0.007875929803971782,0.5401856764444675,-0.036834768724752186
2015-07-27,16.8,9903.91,122639,16.8,14.952006401159455,-0.014662756598240456,-0.01687820257019612,-0.014923853140463184,-0.01713929911241885,0.5982941586646291,-0.0883335360927432
2015-07-28,16.79,9876.25,122639,16.79,14.91024789395815,-0.0005952380952382041,-0.002792836364627682,-0.0008563346374609315,-0.0030539329068504095,0.5979916028254683,-0.058849262151459074
2015-07-29,16.88,9931.2,122639,16.88,14.993206316615842,0.005360333531864159,0.005563852676876424,0.005099236989641431,0.005302756134653697,0.6021732052014377,-0.043266388362200814
2015-07-30,16.95,9996.92,122639,16.95,15.092424288172952,0.004146919431279539,0.006617528596745359,0.0038858228890568114,0.006356432054522632,0.6078669027554751,-0.034063978248534146
2015-07-31,17.02,10120.91,122639,17.02,15.279612911017843,0.004129793510324609,0.012402820068581066,0.0038686969681018812,0.012141723526358339,0.5911040642345234,-0.047632758124900774
2015-08-03,17.18,10154.0,122639,17.18,15.329569129502703,0.009400705052879044,0.003269468852109325,0.009139608510656316,0.0030083723098865978,0.6001414596612892,0.013650276677023865
2015-08-04,17.23,10164.71,122639,17.23,15.345738095957003,0.0029103608847498297,0.0010547567461098861,0.0026492643425271023,0.0007936602038871587,0.5981914766587034,0.019798038289602225
2015-08-05,17.2,10235.97,122639,17.2,15.453319846613724,-0.0017411491584445882,0.007010529567493595,-0.0020022457006673156,0.006749433025270868,0.5772634576712791,-0.021145615975566977
2015-08-06,17.3,10258.9,122639,17.3,15.487937437724568,0.005813953488372103,0.0022401394298734445,0.005552856946149376,0.001979042887650717,0.5846690449219745,0.040715005793614006
2015-08-07,17.27,10234.06,122639,17.27,15.450436305444004,-0.001734104046242857,-0.0024213122264570286,-0.0019952005884655843,-0.002682408768679756,0.5857763192959338,0.03657287736750285
2015-08-10,17.18,10196.68,122639,17.18,15.394003442132915,-0.005211349160393786,-0.0036525093657844288,-0.005472445702616513,-0.003913605908007156,0.5955834373886213,0.006517548595213366
2015-08-11,17.13,10116.52,122639,17.13,15.272985295449741,-0.0029103608847497187,-0.007861382332288613,-0.003171457426972446,-0.00812247887451134,0.6229315246095086,0.09006442909290312
2015-08-12,16.97,9953.2,122639,16.97,15.02641987982729,-0.009340338587273789,-0.016143891377667252,-0.009601435129496516,-0.01640498791988998,0.6311383935004931,0.10761081708745251
2015-08-13,16.92,9939.76,122639,16.92,15.00612941211993,-0.0029463759575719672,-0.001350319495237784,-0.0032074724997946946,-0.0016114160374605113,0.630716045221907,0.06463011168502415
2015-08-14,17.05,10133.83,122639,17.05,15.29911833086748,0.0076832151300236795,0.01952461628852209,0.007422118587800952,0.019263519746299362,0.5896519120702836,0.04010481819311573
2015-08-17,17.06,10114.36,122639,17.06,15.269724327425344,0.0005865102639295294,-0.0019212874105842825,0.00032541372170680205,-0.00218238395280701,0.5925936588824705,0.06760857876012434
2015-08-18,17.08,10125.33,122639,17.08,15.286285817808508,0.0011723329425556983,0.0010845965538106572,0.0009112364003329709,0.0008235000115879298,0.5909715413707874,0.02752946018416519
2015-08-19,17.14,10153.09,122639,17.14,15.328195295751684,0.003512880562061005,0.00274163903793756,0.0032517840198382775,0.0024805424957148325,0.6097471342993835,0.02160573715396877
2015-08-20,16.97,9998.16,122639,16.97,15.094296325372143,-0.009918319719953383,-0.015259393938200083,-0.01017941626217611,-0.01552049048042281,0.6093119168485702,0.04528772825275897
2015-08-21,16.84,9918.45,122639,16.84,14.973957547027387,-0.0076605774896876255,-0.007972466933915845,-0.007921674031910353,-0.008233563476138572,0.6249183760276507,0.04754593107135338
2015-08-24,16.04,9252.89,122639,16.04,13.969156677435912,-0.04750593824228033,-0.06710322681467384,-0.04776703478450306,-0.06736432335689657,0.682192946624319,0.02995595489026878
2015-08-25,16.14,9361.37,122639,16.14,14.132929738216735,0.006234413965087393,0.011723904639523663,0.005973317422864666,0.011462808097300936,0.6769167408444489,-0.014730553758345677
2015-08-26,16.04,9281.44,122639,16.04,14.012258824239863,-0.00619578686493194,-0.00853828018762215,-0.006456883407154668,-0.008799376729844877,0.6754694266468834,-0.030345911215376508
2015-08-27,16.39,9486.78,122639,16.39,14.322262145596184,0.021820448877805543,0.02212372218104086,0.021559352335582815,0.021862625638818134,0.7011277857169919,0.051317996058626345
2015-08-28,16.43,9540.87,122639,16.43,14.403922219873788,0.0024405125076265577,0.005701618462744973,0.0021794159654038303,0.0054405219205222455,0.6956156940223842,-0.024510939575683448
2015-08-31,16.41,9505.16,122639,16.41,14.35001056795193,-0.001217285453438799,-0.003742845254154026,-0.0014783819956615263,-0.004003941796376753,0.6908017082419847,-0.12682801292459292
2015-09-01,16.2,9297.72,122639,16.2,14.036836861016333,-0.012797074954296161,-0.021823935630752245,-0.013058171496518889,-0.022085032172974972,0.6829726574293216,-0.10426441031082248
2015-09-02,16.07,9232.0,122639,16.07,13.937618889459223,-0.008024691358024638,-0.007068399564624239,-0.008285787900247366,-0.007329496106846967,0.6946632372256893,-0.07602837123173502
2015-09-03,16.2,9353.85,122639,16.2,14.121576738428093,0.008089607965152457,0.013198656845753831,0.00782851142292973,0.012937560303531104,0.6928360443740904,-0.06278557703827818
2015-09-04,15.99,9155.93,122639,15.99,13.822775446118543,-0.012962962962962954,-0.021159201825986074,-0.013224059505185681,-0.0214202983682088,0.6858569195460642,-0.01574116067785184
2015-09-07,15.77,9017.51,122639,15.77,13.613801745221776,-0.013758599124452875,-0.015118071020639112,-0.014019695666675602,-0.01537916756286184,0.6856240169020953,-0.018477460365019568
2015-09-08,15.92,9136.84,122639,15.920000000000002,13.793955131495517,0.009511731135066759,0.01323314307386414,0.009250634592844031,0.012972046531641412,0.6865285032023908,-0.02525736115522379
