"DateTime","Parag Parikh Flexi Cap Fund - Regular Plan - Growth","$-Adjusted","NIFTY 500 - TRI "
"2013-05-28 00:00:00",10,0.1794,6623.8
"2013-05-29 00:00:00",10.01,0.1779,6609.41
"2013-05-30 00:00:00",10.03,0.1788,6625.94
"2013-05-31 00:00:00",10.01,0.1773,6502.47
"2013-06-03 00:00:00",10.06,0.1778,6471.69
"2013-06-04 00:00:00",10.03,0.1771,6462.34
"2013-06-05 00:00:00",10.03,0.1777,6467.86
"2013-06-06 00:00:00",10.03,0.1764,6465.38
"2013-06-07 00:00:00",10.02,0.1766,6420.57
"2013-06-10 00:00:00",9.99,0.173,6397.44
"2013-06-11 00:00:00",9.95,0.1689,6293.93
"2013-06-12 00:00:00",9.93,0.1703,6255.65
"2013-06-13 00:00:00",9.91,0.1696,6182.9
"2013-06-14 00:00:00",9.95,0.1724,6292.36
"2013-06-17 00:00:00",9.98,0.1729,6336.52
"2013-06-18 00:00:00",9.99,0.171,6313.16
"2013-06-19 00:00:00",10.01,0.1703,6329.95
"2013-06-20 00:00:00",9.93,0.1663,6160.34
"2013-06-21 00:00:00",9.91,0.167,6147.39
"2013-06-24 00:00:00",9.8,0.1641,6043.8
"2013-06-25 00:00:00",9.78,0.1638,6050.09
"2013-06-26 00:00:00",9.75,0.1629,6030.01
"2013-06-27 00:00:00",9.79,0.1615,6114.89
"2013-06-28 00:00:00",9.89,0.1657,6277.73
"2013-07-01 00:00:00",9.93,0.1679,6362.81
"2013-07-02 00:00:00",9.93,0.1671,6322.22
"2013-07-03 00:00:00",9.91,0.1649,6225.59
"2013-07-04 00:00:00",9.95,0.1656,6289.54
"2013-07-05 00:00:00",9.97,0.1652,6315.8
"2013-07-08 00:00:00",9.95,0.1629,6267.69
"2013-07-09 00:00:00",10,0.1664,6322.15
"2013-07-10 00:00:00",10,0.1663,6284.17
"2013-07-11 00:00:00",10.06,0.1686,6389.64
"2013-07-12 00:00:00",10.12,0.169,6452.31
"2013-07-15 00:00:00",10.18,0.1695,6488.25
"2013-07-16 00:00:00",10.1,0.1701,6406
"2013-07-17 00:00:00",10.15,0.1709,6407.99
"2013-07-18 00:00:00",10.21,0.171,6479.41
"2013-07-19 00:00:00",10.12,0.1693,6459.04
"2013-07-22 00:00:00",10.18,0.1714,6456.87
"2013-07-23 00:00:00",10.16,0.1702,6498.28
"2013-07-24 00:00:00",10.03,0.1687,6397.24
"2013-07-25 00:00:00",9.96,0.169,6319.02
"2013-07-26 00:00:00",9.95,0.1689,6285.39
"2013-07-29 00:00:00",9.88,0.1667,6219.91
"2013-07-30 00:00:00",9.83,0.1644,6124.51
"2013-07-31 00:00:00",9.76,0.1598,6109.86
"2013-08-01 00:00:00",9.78,0.161,6074.32
"2013-08-02 00:00:00",9.81,0.1613,6019.93
"2013-08-05 00:00:00",9.78,0.1608,6031.75
"2013-08-06 00:00:00",9.67,0.1571,5879.75
"2013-08-07 00:00:00",9.68,0.1577,5879.46
"2013-08-08 00:00:00",9.79,0.1603,5930.39
"2013-08-12 00:00:00",9.89,0.1626,5990.61
"2013-08-13 00:00:00",9.96,0.1621,6086.76
"2013-08-14 00:00:00",9.95,0.1617,6131.24
"2013-08-16 00:00:00",9.82,0.1589,5897.1
"2013-08-19 00:00:00",9.7,0.1555,5796.21
"2013-08-20 00:00:00",9.7,0.1522,5777.38
"2013-08-21 00:00:00",9.68,0.1526,5681.15
"2013-08-22 00:00:00",9.69,0.1481,5774.59
"2013-08-23 00:00:00",9.77,0.151,5840.98
"2013-08-26 00:00:00",9.74,0.1517,5856.18
"2013-08-27 00:00:00",9.64,0.1469,5669.34
"2013-08-28 00:00:00",9.61,0.1406,5651.37
"2013-08-29 00:00:00",9.64,0.1423,5770.62
"2013-08-30 00:00:00",9.63,0.1447,5831.25
"2013-09-02 00:00:00",9.7,0.1473,5914.21
"2013-09-03 00:00:00",9.64,0.1442,5716.38
"2013-09-04 00:00:00",9.65,0.1439,5816.37
"2013-09-05 00:00:00",9.75,0.1476,5957.06
"2013-09-06 00:00:00",9.75,0.1478,6036.03
"2013-09-10 00:00:00",9.87,0.1538,6237.55
"2013-09-11 00:00:00",9.96,0.1558,6273.78
"2013-09-12 00:00:00",9.99,0.1569,6213.34
"2013-09-13 00:00:00",10.03,0.1572,6219.72
"2013-09-16 00:00:00",10.02,0.1603,6206.48
"2013-09-17 00:00:00",10.03,0.1583,6211.73
"2013-09-18 00:00:00",10.11,0.1601,6259.12
"2013-09-19 00:00:00",10.19,0.1651,6469.18
"2013-09-20 00:00:00",10.15,0.163,6374.62
"2013-09-23 00:00:00",10.04,0.1606,6265.46
"2013-09-24 00:00:00",10.03,0.16,6268.47
"2013-09-25 00:00:00",10.07,0.1607,6258.6
"2013-09-26 00:00:00",10.1,0.1622,6265.96
"2013-09-27 00:00:00",10.1,0.1634,6229.07
"2013-09-30 00:00:00",10.13,0.1613,6139.75
"2013-10-01 00:00:00",10.17,0.1632,6182.91
"2013-10-03 00:00:00",10.19,0.1645,6308.34
"2013-10-04 00:00:00",10.14,0.1651,6313.23
"2013-10-07 00:00:00",10.14,0.1642,6322.54
"2013-10-08 00:00:00",10.13,0.1641,6341.66
"2013-10-09 00:00:00",10.11,0.1633,6419.91
"2013-10-10 00:00:00",10.16,0.1635,6440.93
"2013-10-11 00:00:00",10.23,0.1673,6502.92
"2013-10-14 00:00:00",10.33,0.1684,6522.67
"2013-10-15 00:00:00",10.31,0.1672,6485.76
"2013-10-17 00:00:00",10.32,0.1675,6448.99
"2013-10-18 00:00:00",10.44,0.1704,6581.65
"2013-10-21 00:00:00",10.52,0.1711,6615.33
"2013-10-22 00:00:00",10.55,0.1708,6625.74
"2013-10-23 00:00:00",10.57,0.1718,6604.96
"2013-10-24 00:00:00",10.55,0.1718,6590.36
"2013-10-25 00:00:00",10.53,0.1708,6563.9
"2013-10-28 00:00:00",10.55,0.1715,6512.87
"2013-10-29 00:00:00",10.58,0.1721,6630.78
"2013-10-30 00:00:00",10.59,0.1722,6663.25
"2013-10-31 00:00:00",10.67,0.1738,6720.89
"2013-11-01 00:00:00",10.72,0.1731,6746.28
"2013-11-05 00:00:00",10.8,0.1747,6725.77
"2013-11-06 00:00:00",10.8,0.1743,6693.2
"2013-11-07 00:00:00",10.75,0.1717,6647.97
"2013-11-08 00:00:00",10.68,0.1702,6611.57
"2013-11-11 00:00:00",10.65,0.1683,6547.83
"2013-11-12 00:00:00",10.64,0.1673,6487.68
"2013-11-13 00:00:00",10.63,0.167,6456.05
"2013-11-14 00:00:00",10.71,0.1698,6533.65
"2013-11-18 00:00:00",10.82,0.1727,6660.31
"2013-11-19 00:00:00",10.83,0.174,6675.98
"2013-11-20 00:00:00",10.87,0.1738,6603.6
"2013-11-21 00:00:00",10.82,0.172,6480.3
"2013-11-22 00:00:00",10.74,0.1705,6481.23
"2013-11-25 00:00:00",10.76,0.1719,6598.14
"2013-11-26 00:00:00",10.7,0.1714,6546.54
"2013-11-27 00:00:00",10.74,0.1723,6547.53
"2013-11-28 00:00:00",10.77,0.1727,6588.04
"2013-11-29 00:00:00",10.82,0.1734,6673.85
"2013-12-02 00:00:00",10.87,0.1747,6721.81
"2013-12-03 00:00:00",10.78,0.173,6709.93
"2013-12-04 00:00:00",10.76,0.1727,6666.03
"2013-12-05 00:00:00",10.81,0.1752,6736.66
"2013-12-06 00:00:00",10.79,0.175,6758.75
"2013-12-09 00:00:00",10.81,0.1768,6853.1
"2013-12-10 00:00:00",10.72,0.1751,6820.53
"2013-12-11 00:00:00",10.73,0.175,6795.07
"2013-12-12 00:00:00",10.66,0.173,6732.06
"2013-12-13 00:00:00",10.58,0.1703,6655.76
"2013-12-16 00:00:00",10.61,0.1708,6655.66
"2013-12-17 00:00:00",10.63,0.1715,6645.22
"2013-12-18 00:00:00",10.71,0.1729,6731.12
"2013-12-19 00:00:00",10.79,0.1729,6690.46
"2013-12-20 00:00:00",10.91,0.1753,6803.87
"2013-12-23 00:00:00",11.04,0.178,6827.93
"2013-12-24 00:00:00",11.04,0.1785,6824.11
"2013-12-26 00:00:00",11.11,0.1792,6840.5
"2013-12-27 00:00:00",11.04,0.1779,6878.08
"2013-12-30 00:00:00",11.08,0.1787,6857.48
"2013-12-31 00:00:00",11.12,0.1797,6878.29
"2014-01-01 00:00:00",11.17,0.1803,6887.24
"2014-01-02 00:00:00",11.08,0.179,6786.1
"2014-01-03 00:00:00",11.04,0.1769,6788.46
"2014-01-06 00:00:00",11.06,0.1775,6780.61
"2014-01-07 00:00:00",11.05,0.1771,6745.94
"2014-01-08 00:00:00",11.11,0.1786,6764.54
"2014-01-09 00:00:00",11.04,0.1775,6745.79
"2014-01-10 00:00:00",10.99,0.1775,6737.11
"2014-01-13 00:00:00",11.03,0.1793,6815.5
"2014-01-14 00:00:00",10.96,NaN,6788.63
"2014-01-15 00:00:00",10.99,0.1784,6857.22
"2014-01-16 00:00:00",10.97,0.1783,6845.55
"2014-01-17 00:00:00",10.9,0.1777,6775.43
"2014-01-20 00:00:00",10.92,0.1771,6827.89
"2014-01-21 00:00:00",10.97,0.1783,6839.92
"2014-01-22 00:00:00",10.97,0.1771,6864.83
"2014-01-23 00:00:00",10.95,0.1767,6864.49
"2014-01-24 00:00:00",10.86,0.1747,6771.18
"2014-01-27 00:00:00",10.68,0.1702,6616.01
"2014-01-28 00:00:00",10.65,0.1691,6609.08
"2014-01-29 00:00:00",10.65,0.1712,6609.07
"2014-01-30 00:00:00",10.54,0.168,6545.5
"2014-01-31 00:00:00",10.61,0.1698,6594.58
"2014-02-03 00:00:00",10.56,0.1684,6510.11
"2014-02-04 00:00:00",10.52,0.1678,6515.69
"2014-02-05 00:00:00",10.57,0.1692,6542.91
"2014-02-06 00:00:00",10.54,0.1687,6556.21
"2014-02-07 00:00:00",10.64,0.1707,6585.49
"2014-02-10 00:00:00",10.64,0.171,6572.99
"2014-02-11 00:00:00",10.64,0.1703,6583.15
"2014-02-12 00:00:00",10.68,0.1719,6600.76
"2014-02-13 00:00:00",10.65,0.1711,6514.42
"2014-02-14 00:00:00",10.63,0.1707,6553.39
"2014-02-17 00:00:00",10.62,0.1714,6572.01
"2014-02-18 00:00:00",10.7,0.1723,6629.78
"2014-02-19 00:00:00",10.73,NaN,6659.76
"2014-02-20 00:00:00",10.69,0.1716,6609.12
"2014-02-21 00:00:00",10.77,0.1733,6674.15
"2014-02-24 00:00:00",10.98,0.1767,6702.71
"2014-02-25 00:00:00",11.04,0.1782,6717.8
"2014-02-26 00:00:00",11.13,0.1798,6749.31
"2014-02-28 00:00:00",11.21,0.1806,6795.74
"2014-03-03 00:00:00",11.2,0.1811,6751.13
"2014-03-04 00:00:00",11.23,0.1813,6831.34
"2014-03-05 00:00:00",11.25,0.1818,6870.18
"2014-03-06 00:00:00",11.23,0.1831,6951.88
"2014-03-07 00:00:00",11.27,0.1848,7056.66
"2014-03-10 00:00:00",11.46,0.1872,7074.34
"2014-03-11 00:00:00",11.43,0.1883,7047.77
"2014-03-12 00:00:00",11.44,0.1873,7050.3
"2014-03-13 00:00:00",11.33,0.1857,7020.17
"2014-03-14 00:00:00",11.31,0.1839,7026.32
"2014-03-18 00:00:00",11.38,0.1868,7059.74
"2014-03-19 00:00:00",11.52,0.1885,7072.1
"2014-03-20 00:00:00",11.53,0.1887,7030.99
"2014-03-21 00:00:00",11.54,0.1891,7053.74
"2014-03-24 00:00:00",11.54,0.1901,7138.38
"2014-03-25 00:00:00",11.53,0.1907,7154.56
"2014-03-26 00:00:00",11.59,0.1927,7171.59
"2014-03-27 00:00:00",11.62,0.1933,7217.12
"2014-03-28 00:00:00",11.7,0.1947,7295.57
"2014-03-31 00:00:00",11.77,NaN,7327.4
"2014-04-01 00:00:00",11.83,NaN,7338.75
"2014-04-02 00:00:00",12.02,0.2015,7394.17
"2014-04-03 00:00:00",12.04,0.2003,7369.21
"2014-04-04 00:00:00",12.1,0.2006,7341.39
"2014-04-07 00:00:00",12.04,0.2008,7341
"2014-04-09 00:00:00",12.23,0.2035,7454.65
"2014-04-10 00:00:00",12.24,0.2033,7473.07
"2014-04-11 00:00:00",12.33,0.2046,7458.11
"2014-04-15 00:00:00",12.22,0.2028,7402.66
"2014-04-16 00:00:00",12.27,0.2037,7335.68
"2014-04-17 00:00:00",12.38,0.205,7448.49
"2014-04-21 00:00:00",12.42,0.2058,7499.71
"2014-04-22 00:00:00",12.43,0.2048,7498.92
"2014-04-23 00:00:00",12.42,0.2034,7521.16
"2014-04-25 00:00:00",12.32,0.2017,7473.76
"2014-04-28 00:00:00",12.37,0.2044,7463.76
"2014-04-29 00:00:00",12.44,0.2055,7414.05
"2014-04-30 00:00:00",12.3,0.2039,7371.39
"2014-05-02 00:00:00",12.37,0.2055,7378.9
"2014-05-05 00:00:00",12.38,0.2062,7378.04
"2014-05-06 00:00:00",12.41,0.2061,7396.44
"2014-05-07 00:00:00",12.38,0.2062,7339.93
"2014-05-08 00:00:00",12.38,0.2063,7345.23
"2014-05-09 00:00:00",12.47,0.2076,7540.68
"2014-05-12 00:00:00",12.55,0.2102,7686.36
"2014-05-13 00:00:00",12.65,0.2113,7802.56
"2014-05-14 00:00:00",12.72,NaN,7832.12
"2014-05-15 00:00:00",12.61,0.212,7827.44
"2014-05-16 00:00:00",12.65,0.2149,7936.28
"2014-05-19 00:00:00",12.92,0.2211,8085.95
"2014-05-20 00:00:00",13.04,0.222,8125.76
"2014-05-21 00:00:00",13.05,0.2221,8127.66
"2014-05-22 00:00:00",13.22,0.2256,8196.42
"2014-05-23 00:00:00",13.41,0.2294,8311.92
"2014-05-26 00:00:00",13.29,0.2269,8256
"2014-05-27 00:00:00",13.36,0.2262,8200.44
"2014-05-28 00:00:00",13.61,0.2304,8224.4
"2014-05-29 00:00:00",13.52,0.2298,8138.03
"2014-05-30 00:00:00",13.4,0.227,8147
"2014-06-02 00:00:00",13.57,0.2295,8299.83
"2014-06-03 00:00:00",13.48,0.2277,8368.85
"2014-06-04 00:00:00",13.64,0.2298,8391.36
"2014-06-05 00:00:00",13.74,0.2317,8489.06
"2014-06-06 00:00:00",13.89,0.2346,8620.59
"2014-06-09 00:00:00",13.97,0.2365,8714.42
"2014-06-10 00:00:00",14.19,0.2394,8708.35
"2014-06-11 00:00:00",14.1,0.2377,8653.61
"2014-06-12 00:00:00",14.11,0.2378,8677.99
"2014-06-13 00:00:00",13.87,0.2331,8521.43
"2014-06-16 00:00:00",13.85,0.2308,8520.94
"2014-06-17 00:00:00",13.99,0.2317,8637.18
"2014-06-18 00:00:00",13.93,0.2317,8560.63
"2014-06-19 00:00:00",13.78,0.2296,8532.42
"2014-06-20 00:00:00",13.8,0.2289,8495.74
"2014-06-23 00:00:00",13.81,0.2295,8494.82
"2014-06-24 00:00:00",13.97,0.2325,8601.62
"2014-06-25 00:00:00",13.94,0.2312,8603.62
"2014-06-26 00:00:00",13.92,0.2314,8534.36
"2014-06-27 00:00:00",13.95,0.2321,8557.4
"2014-06-30 00:00:00",14.07,0.2341,8687.05
"2014-07-01 00:00:00",14.2,0.2361,8723.15
"2014-07-02 00:00:00",14.48,0.2415,8831.62
"2014-07-03 00:00:00",14.55,0.2436,8821.35
"2014-07-04 00:00:00",14.68,0.2455,8868.56
"2014-07-07 00:00:00",14.86,0.2478,8903.24
"2014-07-08 00:00:00",14.59,0.2439,8664.45
"2014-07-09 00:00:00",14.48,0.2424,8597.72
"2014-07-10 00:00:00",14.42,0.2409,8600.03
"2014-07-11 00:00:00",14.13,0.2348,8440.86
"2014-07-14 00:00:00",14.14,0.2357,8440.72
"2014-07-15 00:00:00",14.35,0.2383,8549.68
"2014-07-16 00:00:00",14.53,0.2414,8663.38
"2014-07-17 00:00:00",14.71,0.2446,8709.73
"2014-07-18 00:00:00",14.76,0.2446,8717.13
"2014-07-21 00:00:00",14.79,0.2457,8740
"2014-07-22 00:00:00",14.74,0.2447,8812.04
"2014-07-23 00:00:00",14.72,0.2445,8826.35
"2014-07-24 00:00:00",14.79,0.2464,8852.77
"2014-07-25 00:00:00",14.66,0.2437,8784.93
"2014-07-28 00:00:00",14.62,0.2432,8746.33
"2014-07-30 00:00:00",14.53,0.2416,8792.88
"2014-07-31 00:00:00",14.48,0.2403,8739.55
"2014-08-01 00:00:00",14.37,0.2362,8622.98
"2014-08-04 00:00:00",14.42,0.2363,8713.67
"2014-08-05 00:00:00",14.45,0.2374,8786
"2014-08-06 00:00:00",14.36,0.2342,8711.58
"2014-08-07 00:00:00",14.3,0.2328,8683.68
"2014-08-08 00:00:00",14.13,0.2296,8570.6
"2014-08-11 00:00:00",14.2,0.2323,8634.17
"2014-08-12 00:00:00",14.17,0.2316,8731.3
"2014-08-13 00:00:00",14.01,0.2287,8707.64
"2014-08-14 00:00:00",14.08,0.2306,8776.48
"2014-08-18 00:00:00",14.32,NaN,8887.25
"2014-08-19 00:00:00",14.45,0.238,8936.53
"2014-08-20 00:00:00",14.51,0.2391,8926.7
"2014-08-21 00:00:00",14.53,0.2392,8952.73
"2014-08-22 00:00:00",14.49,0.2397,8971.19
"2014-08-25 00:00:00",14.4,0.2382,8943.08
"2014-08-26 00:00:00",14.35,0.2372,8937.43
"2014-08-27 00:00:00",14.44,0.2388,8976.09
"2014-08-28 00:00:00",14.42,0.2385,8984.16
"2014-09-01 00:00:00",14.51,0.2399,9093.92
"2014-09-02 00:00:00",14.69,0.2424,9158.94
"2014-09-03 00:00:00",14.68,0.2424,9206.14
"2014-09-04 00:00:00",14.67,0.2427,9184.54
"2014-09-05 00:00:00",14.65,0.2425,9185.85
"2014-09-08 00:00:00",14.74,0.2446,9293.44
"2014-09-09 00:00:00",14.73,0.2437,9292.25
"2014-09-10 00:00:00",14.76,0.2427,9240.24
"2014-09-11 00:00:00",14.98,0.2459,9261.27
"2014-09-12 00:00:00",15.05,0.2473,9286.77
"2014-09-15 00:00:00",15.07,0.247,9240.76
"2014-09-16 00:00:00",14.71,0.2408,9058.72
"2014-09-17 00:00:00",14.79,0.2427,9103.02
"2014-09-18 00:00:00",15.06,0.2467,9270.06
"2014-09-19 00:00:00",15.15,0.2492,9272.59
"2014-09-22 00:00:00",15.19,0.2499,9294.45
"2014-09-23 00:00:00",15.01,0.2466,9136.61
"2014-09-24 00:00:00",14.83,0.243,9098
"2014-09-25 00:00:00",14.66,0.2402,8965.36
"2014-09-26 00:00:00",14.69,0.2386,9040.84
"2014-09-29 00:00:00",14.79,0.2407,9057.52
"2014-09-30 00:00:00",14.69,0.2385,9067.95
"2014-10-01 00:00:00",14.73,0.2386,9043
"2014-10-07 00:00:00",14.55,0.2372,8939.54
"2014-10-08 00:00:00",14.48,0.2356,8927.98
"2014-10-09 00:00:00",14.67,0.2403,9068.97
"2014-10-10 00:00:00",14.49,0.2368,8947.31
"2014-10-13 00:00:00",14.42,0.2355,8978.5
"2014-10-14 00:00:00",14.37,0.2352,8960.8
"2014-10-16 00:00:00",14.3,0.2325,8801.25
"2014-10-17 00:00:00",14.3,0.232,8843.41
"2014-10-20 00:00:00",14.38,0.2347,8956.06
"2014-10-21 00:00:00",14.42,0.2352,9017.6
"2014-10-22 00:00:00",14.53,0.2372,9100.32
"2014-10-27 00:00:00",14.62,0.2389,9103.6
"2014-10-28 00:00:00",14.6,0.238,9140.74
"2014-10-29 00:00:00",14.65,0.2389,9209.85
"2014-10-30 00:00:00",14.71,0.2393,9290.05
"2014-10-31 00:00:00",14.84,0.2416,9454.02
"2014-11-03 00:00:00",15.06,0.2452,9480.58
"2014-11-05 00:00:00",14.98,0.2441,9493.98
"2014-11-07 00:00:00",14.99,0.2437,9504.13
"2014-11-10 00:00:00",14.98,0.2437,9513.79
"2014-11-11 00:00:00",15.07,0.2448,9549.66
"2014-11-12 00:00:00",15.09,0.2455,9584.31
"2014-11-13 00:00:00",14.99,0.2436,9550.93
"2014-11-14 00:00:00",15,0.2434,9596.48
"2014-11-17 00:00:00",15.02,0.2436,9653.2
"2014-11-18 00:00:00",15.06,0.2436,9669.62
"2014-11-19 00:00:00",15.06,0.2437,9613.59
"2014-11-20 00:00:00",15.02,0.2419,9625.78
"2014-11-21 00:00:00",15.1,0.2441,9683.73
"2014-11-24 00:00:00",15.16,0.2454,9731.17
"2014-11-25 00:00:00",15.1,0.2438,9631.76
"2014-11-26 00:00:00",15.26,0.2467,9652.93
"2014-11-27 00:00:00",15.32,0.2476,9680.99
"2014-11-28 00:00:00",15.44,0.2491,9783.89
"2014-12-01 00:00:00",15.5,0.2495,9755.6
"2014-12-02 00:00:00",15.63,0.2525,9752.27
"2014-12-03 00:00:00",15.72,0.254,9808.68
"2014-12-04 00:00:00",15.76,0.2547,9844.32
"2014-12-05 00:00:00",15.74,0.2545,9811.48
"2014-12-08 00:00:00",15.75,0.2544,9697.81
"2014-12-09 00:00:00",15.64,0.2527,9571.12
"2014-12-10 00:00:00",15.65,0.2527,9611.68
"2014-12-11 00:00:00",15.53,0.2497,9539.13
"2014-12-12 00:00:00",15.38,0.2463,9448.06
"2014-12-15 00:00:00",15.29,0.2441,9429.76
"2014-12-16 00:00:00",15.04,0.2372,9229.88
"2014-12-17 00:00:00",15.01,0.236,9184.17
"2014-12-18 00:00:00",15.38,0.243,9371.89
"2014-12-19 00:00:00",15.58,0.2471,9434.91
"2014-12-22 00:00:00",15.66,0.2478,9539.55
"2014-12-23 00:00:00",15.83,0.2495,9481.35
"2014-12-24 00:00:00",15.87,0.2501,9407.26
"2014-12-26 00:00:00",15.89,0.2496,9441.52
"2014-12-29 00:00:00",15.92,0.2502,9503.45
"2014-12-30 00:00:00",15.95,0.2501,9524.91
"2014-12-31 00:00:00",16.11,0.2544,9581.35
"2015-01-01 00:00:00",16.14,0.2549,9598.91
"2015-01-02 00:00:00",16.27,0.257,9712.57
"2015-01-05 00:00:00",16.28,0.2568,9699.88
"2015-01-06 00:00:00",15.92,0.2512,9416.03
"2015-01-07 00:00:00",15.83,0.2494,9399.29
"2015-01-08 00:00:00",15.96,0.2535,9555.56
"2015-01-09 00:00:00",16.03,0.2569,9594.54
"2015-01-12 00:00:00",16.04,0.2581,9639.88
"2015-01-13 00:00:00",16.08,0.2589,9620.57
"2015-01-14 00:00:00",16.02,0.2578,9600.47
"2015-01-15 00:00:00",16.14,0.2614,9813.17
"2015-01-16 00:00:00",16.15,0.2609,9847.05
"2015-01-19 00:00:00",16.22,0.2628,9890.46
"2015-01-20 00:00:00",16.33,0.2641,10015.63
"2015-01-21 00:00:00",16.3,0.2645,10042.44
"2015-01-22 00:00:00",16.37,0.2653,10074.49
"2015-01-23 00:00:00",16.42,0.267,10142.98
"2015-01-27 00:00:00",16.38,0.2664,10226.57
"2015-01-28 00:00:00",16.34,0.2661,10244.29
"2015-01-29 00:00:00",16.28,0.2647,10267.06
"2015-01-30 00:00:00",16.2,0.2623,10138.98
"2015-02-02 00:00:00",16.2,0.2618,10147.78
"2015-02-03 00:00:00",16.13,0.2613,10097.62
"2015-02-04 00:00:00",16.11,0.2611,10057.71
"2015-02-05 00:00:00",16,0.2586,10012.35
"2015-02-06 00:00:00",15.92,0.2579,9945.69
"2015-02-09 00:00:00",15.88,0.2555,9794.2
"2015-02-10 00:00:00",15.81,0.2552,9847.33
"2015-02-11 00:00:00",15.89,0.2556,9949.25
"2015-02-12 00:00:00",15.96,0.2557,10057.44
"2015-02-13 00:00:00",16.17,0.2603,10153.71
"2015-02-16 00:00:00",16.17,0.26,10152.18
"2015-02-18 00:00:00",16.19,0.2601,10229.3
"2015-02-19 00:00:00",16.12,NaN,10249.54
"2015-02-20 00:00:00",16.16,0.2596,10202.2
"2015-02-23 00:00:00",16.11,0.259,10114.67
"2015-02-24 00:00:00",16.07,0.258,10113.39
"2015-02-25 00:00:00",16.1,0.2595,10110.02
"2015-02-26 00:00:00",16.1,0.26,10015.71
"2015-02-27 00:00:00",16.25,0.2629,10203.63
"2015-03-02 00:00:00",16.61,0.2686,10330.83
"2015-03-03 00:00:00",16.64,0.269,10400.17
"2015-03-04 00:00:00",16.71,0.2701,10307.61
"2015-03-05 00:00:00",16.79,0.2699,10340.92
"2015-03-09 00:00:00",16.59,0.265,10154.48
"2015-03-10 00:00:00",16.5,0.2632,10112.31
"2015-03-11 00:00:00",16.45,0.2621,10091.02
"2015-03-12 00:00:00",16.46,0.2631,10198.92
"2015-03-13 00:00:00",16.4,0.2616,10053.55
"2015-03-16 00:00:00",16.3,0.2595,10023.89
"2015-03-17 00:00:00",16.55,0.2639,10130.22
"2015-03-18 00:00:00",16.56,0.2643,10106.25
"2015-03-19 00:00:00",16.54,0.265,10049.18
"2015-03-20 00:00:00",16.38,0.2621,9956.35
"2015-03-23 00:00:00",16.36,0.2627,9912.99
"2015-03-24 00:00:00",16.35,0.2629,9896.27
"2015-03-25 00:00:00",16.32,0.2618,9879.38
"2015-03-26 00:00:00",16.11,0.257,9700.53
"2015-03-27 00:00:00",16.12,0.2575,9701.08
"2015-03-30 00:00:00",16.25,0.2594,9875.89
"2015-03-31 00:00:00",16.33,0.2608,9887.5
"2015-04-01 00:00:00",16.41,NaN,10003.76
"2015-04-06 00:00:00",16.42,0.2641,10098.11
"2015-04-07 00:00:00",16.46,0.264,10123.12
"2015-04-08 00:00:00",16.54,0.2654,10192.92
"2015-04-09 00:00:00",16.65,0.2674,10250.21
"2015-04-10 00:00:00",16.75,0.2686,10267.3
"2015-04-13 00:00:00",16.75,0.2684,10324.17
"2015-04-15 00:00:00",16.67,0.2671,10236.29
"2015-04-16 00:00:00",16.72,0.268,10178.49
"2015-04-17 00:00:00",16.71,0.2679,10051.66
"2015-04-20 00:00:00",16.54,0.2643,9859.19
"2015-04-21 00:00:00",16.61,0.2641,9788.32
"2015-04-22 00:00:00",16.63,0.2647,9830.83
"2015-04-23 00:00:00",16.61,0.2629,9808.78
"2015-04-24 00:00:00",16.46,0.2597,9673.3
"2015-04-27 00:00:00",16.28,0.2559,9527.82
"2015-04-28 00:00:00",16.5,0.2605,9628.12
"2015-04-29 00:00:00",16.57,0.2621,9609.77
"2015-04-30 00:00:00",16.59,0.2609,9564.36
"2015-05-04 00:00:00",16.77,NaN,9739.69
"2015-05-05 00:00:00",16.72,0.2633,9747.19
"2015-05-06 00:00:00",16.39,0.2575,9467.63
"2015-05-07 00:00:00",16.21,0.2537,9376.91
"2015-05-08 00:00:00",16.39,0.2559,9538.39
"2015-05-11 00:00:00",16.62,0.2603,9694.5
"2015-05-12 00:00:00",16.56,0.258,9482.52
"2015-05-13 00:00:00",16.63,0.2592,9611.51
"2015-05-14 00:00:00",16.65,0.2608,9634.7
"2015-05-15 00:00:00",16.72,0.263,9677.61
"2015-05-18 00:00:00",16.8,0.2644,9796.46
"2015-05-19 00:00:00",16.79,0.2636,9794.77
"2015-05-20 00:00:00",16.85,0.2639,9844
"2015-05-21 00:00:00",16.83,0.2642,9836.48
"2015-05-22 00:00:00",16.81,0.2643,9872.96
"2015-05-25 00:00:00",16.75,0.2632,9797.42
"2015-05-26 00:00:00",16.74,0.2622,9768.32
"2015-05-27 00:00:00",16.67,0.2607,9760.52
"2015-05-28 00:00:00",16.7,0.2614,9737.99
"2015-05-29 00:00:00",16.8,0.2634,9868.59
"2015-06-01 00:00:00",16.73,0.263,9865.83
"2015-06-02 00:00:00",16.56,0.2595,9641.75
"2015-06-03 00:00:00",16.46,0.2577,9511.22
"2015-06-04 00:00:00",16.49,0.257,9517.88
"2015-06-05 00:00:00",16.41,0.2568,9514.13
"2015-06-08 00:00:00",16.32,0.2545,9415.63
"2015-06-09 00:00:00",16.27,0.2545,9389.5
"2015-06-10 00:00:00",16.32,0.2555,9500.81
"2015-06-11 00:00:00",16.31,0.2553,9326.67
"2015-06-12 00:00:00",16.38,0.2558,9339.39
"2015-06-15 00:00:00",16.38,0.2556,9377.28
